"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR44RE00J20","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3,25,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-upto 3.9mm","HSS Rohit- 3X EC500 Rect 3x25x200 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00J38","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,9.525,203.2,"","","","","",0,"1/8","3/8","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x3/8""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00J46","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,12.7,152.4,"","","","","",0,"1/8","1/2","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x1/2""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00J53","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,12.7,203.2,"","","","","",0,"1/8","1/2","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x1/2""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00J61","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,15.875,152.4,"","","","","",0,"1/8","5/8","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x5/8""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00J79","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,15.875,203.2,"","","","","",0,"1/8","5/8","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x5/8""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00J87","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,19.05,152.4,"","","","","",0,"1/8","3/4","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x3/4""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00J95","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,19.05,203.2,"","","","","",0,"1/8","3/4","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x3/4""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00JA7","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,25.4,152.4,"","","","","",0,"1/8","1","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x1""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00JB5","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.175,25.4,203.2,"","","","","",0,"1/8","1","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 1/8""x1""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE01651","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.5,12.7,203.2,"","","","","",0,"-","1/2","8","No","","82078000","H4RE-Rectangular Tool Bits-Metric-BSW","HSS Rohit- 3X EC500 Rect 3.5x1/2""x8 0°","2099-12-31","aditya@rigpl.com","2014-06-16 11:31:36.067165"
"HR44RE00JC3","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.969,9.525,203.2,"","","","","",0,"5/32","3/8","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 5/32""x3/8""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00JD0","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.969,12.7,203.2,"","","","","",0,"5/32","1/2","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 5/32""x1/2""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00JE8","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.969,15.875,152.4,"","","","","",0,"5/32","5/8","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 5/32""x5/8""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:54"
"HR44RE00JF6","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.969,15.875,203.2,"","","","","",0,"5/32","5/8","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 5/32""x5/8""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JG4","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.969,19.05,152.4,"","","","","",0,"5/32","3/4","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 5/32""x3/4""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JH2","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.969,19.05,203.2,"","","","","",0,"5/32","3/4","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 5/32""x3/4""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JJ7","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.969,25.4,152.4,"","","","","",0,"5/32","1","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 5/32""x1""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JK5","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",3.969,25.4,203.2,"","","","","",0,"5/32","1","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 3X EC500 Rect 5/32""x1""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JL3","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,9.525,203.2,"","","","","",0,"-","3/8","8","No","","82078000","H4RE-Rectangular Tool Bits-Metric-BSW","HSS Rohit- 3X EC500 Rect 4x3/8""x8 0°","2099-12-31","ramesh.pant@rigpl.com","2013-12-17 11:39:38"
"HR44RE00JM1","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,10,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 4x10x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JN8","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,12,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 4x12x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JP4","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,12.7,203.2,"","","","","",0,"-","1/2","8","No","","82078000","H4RE-Rectangular Tool Bits-Metric-BSW","HSS Rohit- 3X EC500 Rect 4x1/2""x8 0°","2099-12-31","ramesh.pant@rigpl.com","2013-12-23 15:19:44"
"HR44RE00JQ2","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,16,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 4x16x150 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JR0","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,16,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 4x16x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JS7","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,19,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 4x19x150 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JT5","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,19,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 4x19x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JU3","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,25,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 4x25x150 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JV1","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4,25,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 4x25x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JW9","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,9.525,203.2,"","","","","",0,"3/16","3/8","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x3/8""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JX6","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,12.7,152.4,"","","","","",0,"3/16","1/2","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x1/2""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JY4","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,12.7,203.2,"","","","","",0,"3/16","1/2","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x1/2""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00JZ2","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,15.875,152.4,"","","","","",0,"3/16","5/8","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x5/8""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K03","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,15.875,203.2,"","","","","",0,"3/16","5/8","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x5/8""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K11","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,19.05,152.4,"","","","","",0,"3/16","3/4","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x3/4""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K29","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,19.05,203.2,"","","","","",0,"3/16","3/4","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x3/4""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K37","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,25.4,152.4,"","","","","",0,"3/16","1","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x1""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K45","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",4.763,25.4,203.2,"","","","","",0,"3/16","1","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 3/16""x1""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K52","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,10,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x10x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K60","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,12,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x12x150 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K78","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,12,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x12x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K86","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,16,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x16x150 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00K94","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,16,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x16x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00KA6","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,19,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x19x150 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00KB4","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,19,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x19x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00KC2","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,25,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x25x150 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00KD9","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",5,25,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-4mm to 5.9mm","HSS Rohit- 3X EC500 Rect 5x25x200 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00KE7","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,12,100,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x12x100 0°","2099-12-31","Administrator","2010-10-21 18:14:55"
"HR44RE00KF5","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,12,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x12x150 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KG3","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,12,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x12x200 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KH1","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,14,250,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x14x250 0°","2099-12-31","ramesh.pant@rigpl.com","2014-05-30 14:55:54"
"HR44RE00KJ6","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,16,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x16x150 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KK4","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,16,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x16x200 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KL2","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,19,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x19x150 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KM0","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,19,200,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x19x200 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KN7","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,25,150,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x25x150 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KP3","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6,25,200,"","","","","",0,"-","-","-","Yes","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 6x25x200 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KQ1","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,7.938,203.2,"","","","","",0,"1/4","5/16","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x5/16""x8""x 0°","2099-12-31","aditya@rigpl.com","2011-05-11 10:11:05"
"HR44RE00KR9","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,12.7,101.6,"","","","","",0,"1/4","1/2","4","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x1/2""x4""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KS6","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,12.7,152.4,"","","","","",0,"1/4","1/2","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x1/2""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KT4","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,12.7,203.2,"","","","","",0,"1/4","1/2","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x1/2""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KU2","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,15.875,152.4,"","","","","",0,"1/4","5/8","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x5/8""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KV0","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,15.875,203.2,"","","","","",0,"1/4","5/8","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x5/8""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KW8","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,19.05,152.4,"","","","","",0,"1/4","3/4","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x3/4""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KX5","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,19.05,203.2,"","","","","",0,"1/4","3/4","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x3/4""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KY3","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,25.4,152.4,"","","","","",0,"1/4","1","6","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x1""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00KZ1","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",6.35,25.4,203.2,"","","","","",0,"1/4","1","8","Yes","","82078000","H4RE-Rectangular Tool Bits-BSW-4mm to 6.9mm","HSS Rohit- 3X EC500 Rect 1/4""x1""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L02","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",7.938,12.7,152.4,"","","","","",0,"5/16","1/2","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-7mm to 8.9mm","HSS Rohit- 3X EC500 Rect 5/16""x1/2""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L10","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",7.938,12.7,203.2,"","","","","",0,"5/16","1/2","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-7mm to 8.9mm","HSS Rohit- 3X EC500 Rect 5/16""x1/2""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L28","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",7.938,15.875,152.4,"","","","","",0,"5/16","5/8","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-7mm to 8.9mm","HSS Rohit- 3X EC500 Rect 5/16""x5/8""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L36","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",7.938,15.875,203.2,"","","","","",0,"5/16","5/8","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-7mm to 8.9mm","HSS Rohit- 3X EC500 Rect 5/16""x5/8""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L44","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",7.938,19.05,152.4,"","","","","",0,"5/16","3/4","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-7mm to 8.9mm","HSS Rohit- 3X EC500 Rect 5/16""x3/4""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L51","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",7.938,19.05,203.2,"","","","","",0,"5/16","3/4","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-7mm to 8.9mm","HSS Rohit- 3X EC500 Rect 5/16""x3/4""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L69","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",7.938,25.4,152.4,"","","","","",0,"5/16","1","6","No","","82078000","H4RE-Rectangular Tool Bits-BSW-7mm to 8.9mm","HSS Rohit- 3X EC500 Rect 5/16""x1""x6""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L77","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",7.938,25.4,203.2,"","","","","",0,"5/16","1","8","No","","82078000","H4RE-Rectangular Tool Bits-BSW-7mm to 8.9mm","HSS Rohit- 3X EC500 Rect 5/16""x1""x8""x 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
"HR44RE00L85","NO-SERIES","-","HSS","Rohit","H-3X","EC500","Rectangular Tool Bits","-","-","-",8,12,150,"","","","","",0,"-","-","-","No","","82078000","H4RE-Rectangular Tool Bits-Metric-6mm to 8.9mm","HSS Rohit- 3X EC500 Rect 8x12x150 0°","2099-12-31","Administrator","2010-10-21 18:14:56"
