"Item","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"CR1XGSE005N1","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",5,"",20,5,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:5mm FL:20mm SØ:5mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008A7","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",5,"",20,5,75,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:5 FL:20 S&#216:5 OAL:75 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005P7","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",5,"",25,5,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:5mm FL:25mm SØ:5mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008B5","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",5,"",25,5,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:5 FL:25 S&#216:5 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005Q5","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",6,"",16,6,50,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:6mm FL:16mm SØ:6mm OAL:50mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008C3","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",6,"",16,6,50,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:6 FL:16 S&#216:6 OAL:50 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005R3","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",6,"",25,6,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:6mm FL:25mm SØ:6mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008D0","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",6,"",25,6,75,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:6 FL:25 S&#216:6 OAL:75 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005S0","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",6,"",30,6,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:6mm FL:30mm SØ:6mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008E8","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",6,"",30,6,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:6 FL:30 S&#216:6 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005T8","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",6,"",50,6,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:6mm FL:50mm SØ:6mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008F6","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",6,"",50,6,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:6 FL:50 S&#216:6 OAL:150 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005U6","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",7,"",20,7,60,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:7mm FL:20mm SØ:7mm OAL:60mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008G4","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",7,"",20,7,60,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:7 FL:20 S&#216:7 OAL:60 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005V4","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",8,"",20,8,60,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:8mm FL:20mm SØ:8mm OAL:60mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008H2","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",8,"",20,8,60,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:8 FL:20 S&#216:8 OAL:60 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005W2","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",8,"",25,8,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:8mm FL:25mm SØ:8mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008J7","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",8,"",25,8,75,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:8 FL:25 S&#216:8 OAL:75 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005X9","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",8,"",30,8,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:8mm FL:30mm SØ:8mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008K5","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",8,"",30,8,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:8 FL:30 S&#216:8 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005Y7","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",8,"",50,8,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:8mm FL:50mm SØ:8mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008L3","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",8,"",50,8,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:8 FL:50 S&#216:8 OAL:150 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE005Z5","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",9,"",25,9,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:9mm FL:25mm SØ:9mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008M1","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",9,"",25,9,75,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:9 FL:25 S&#216:9 OAL:75 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00606","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",10,"",25,10,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:10mm FL:25mm SØ:10mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008N8","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",10,"",25,10,75,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:10 FL:25 S&#216:10 OAL:75 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00614","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",10,"",40,10,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:10mm FL:40mm SØ:10mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008P4","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",10,"",40,10,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:10 FL:40 S&#216:10 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00622","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",10,"",60,10,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:10mm FL:60mm SØ:10mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008Q2","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",10,"",60,10,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:10 FL:60 S&#216:10 OAL:150 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00630","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",12,"",25,12,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:12mm FL:25mm SØ:12mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008R0","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",12,"",25,12,75,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:12 FL:25 S&#216:12 OAL:75 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00648","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",12,"",40,12,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:12mm FL:40mm SØ:12mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008S7","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",12,"",40,12,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:12 FL:40 S&#216:12 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00655","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",12,"",60,12,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:12mm FL:60mm SØ:12mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008T5","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",12,"",60,12,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:12 FL:60 S&#216:12 OAL:150 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00663","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",14,"",40,14,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:14mm FL:40mm SØ:14mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008U3","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",14,"",40,14,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:14 FL:40 S&#216:14 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00671","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",14,"",60,14,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:14mm FL:60mm SØ:14mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE008V1","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",14,"",60,14,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:14 FL:60 S&#216:14 OAL:150 Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE00689","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",16,"",40,16,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:16mm FL:40mm SØ:16mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008W9","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",16,"",40,16,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:16 FL:40 S&#216:16 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR1XGSE00697","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",16,"",60,16,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:16mm FL:60mm SØ:16mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE008X6","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",16,"",60,16,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:16 FL:60 S&#216:16 OAL:150 Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE006A9","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",18,"",40,18,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:18mm FL:40mm SØ:18mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE008Y4","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",18,"",40,18,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:18 FL:40 S&#216:18 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR1XGSE006B7","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",18,"",60,18,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:18mm FL:60mm SØ:18mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE008Z2","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",18,"",60,18,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:18 FL:60 S&#216:18 OAL:150 Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE006C5","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",20,"",40,20,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:20mm FL:40mm SØ:20mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00903","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",20,"",40,20,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:20 FL:40 S&#216:20 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR1XGSE006D2","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",20,"",60,20,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:20mm FL:60mm SØ:20mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE00911","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",20,"",60,20,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:20 FL:60 S&#216:20 OAL:150 Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE006E0","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",25,"",40,25,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:25mm FL:40mm SØ:25mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:30"
"CR1XGSE00929","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",25,"",40,25,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:25 FL:40 S&#216:25 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR1XGSE006F8","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",25,"",60,25,150,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X  GP-SQEM FØ:25mm FL:60mm SØ:25mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGSE00937","-","Carbide","Rohit","C-1X","None","Flat End Mills","-","General","-",25,"",60,25,150,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills Uncoated-Metric","S/C Rohit- 1X  GP-SQEM F&#216:25 FL:60 S&#216:25 OAL:150 Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR11GSE006G5","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",1,"",4,3,38,2,"","","","-","-","-","Yes",5,"82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:1mm FL:4mm SØ:3mm OAL:38mm Z=2","2099-12-31","sushil.rathee@rigpl.com","2010-12-05 21:54:36"
"CR11GSE006H3","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",1.5,"",6,3,38,2,"","","","-","-","-","Yes",5,"82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:1.5mm FL:6mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR11GSE006J8","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",2,"",9,3,38,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:2mm FL:9mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR11GSE00944","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",2,"",9,3,38,4,"","","","-","-","-","Yes",25,"82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:2 FL:9 S&#216:3 OAL:38 Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:31"
"CR11GSE00951","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",2,"",20,3,100,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:2 FL:20 S&#216:3 OAL:100 Z=4","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:35"
"CR11GSE006K6","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",2.5,"",12,3,38,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:2.5mm FL:12mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR11GSE00969","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",2.5,"",12,3,38,4,"","","","-","-","-","Yes",10,"82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:2.5 FL:12 S&#216:3 OAL:38 Z=4","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR11GSE006L4","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",2.5,"",13,3,50,2,"","","","-","-","-","No","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:2.5mm FL:13mm SØ:3mm OAL:50mm Z=2","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:36"
"CR11GSE00977","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",2.5,"",16,6,50,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:2.5 FL:16 S&#216:6 OAL:50 Z=4","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:33"
"CR11GSE002X1","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",3,3,38,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:3 FL:3 S&#216:3 OAL:38 Z=4","2099-12-31","aditya@rigpl.com","2013-07-23 08:55:08"
"CR11GSE006M2","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",12,3,38,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:3mm FL:12mm SØ:3mm OAL:38mm Z=2","2099-12-31","anuj@rigpl.com","2010-10-06 17:29:31"
"CR11GSE00993","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",12,3,38,4,"","","","-","-","-","Yes",15,"82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:3 FL:12 S&#216:3 OAL:38 Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:31"
"CR11GSE006N9","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",15,3,50,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:3mm FL:15mm SØ:3mm OAL:50mm Z=2","2099-12-31","Administrator","2011-06-13 12:48:25"
"CR11GSE009A5","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",15,3,50,4,"","","","-","-","-","Yes",15,"82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:3 FL:15 S&#216:3 OAL:50 Z=4","2099-12-31","sushil.rathee@rigpl.com","2011-05-28 09:14:23"
"CR11GSE006P5","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",20,3,75,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:3mm FL:20mm SØ:3mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR11GSE009B3","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",20,3,75,4,"","","","-","-","-","Yes",5,"82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:3 FL:20 S&#216:3 OAL:75 Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:31"
"CR11GSE006Q3","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",25,3,100,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:3mm FL:25mm SØ:3mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR11GSE009C1","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",3,"",25,3,100,4,"","","","-","-","-","Yes","","82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:3 FL:25 S&#216:3 OAL:100 Z=4","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR11GSE006R1","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",4,"",14,4,50,2,"","","","-","-","-","Yes","","82079090","203-2-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM FØ:4mm FL:14mm SØ:4mm OAL:50mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:31"
"CR11GSE009E6","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",4,"",14,4,50,4,"","","","-","-","-","Yes",45,"82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:4 FL:14 S&#216:4 OAL:50 Z=4","2099-12-31","anuj@rigpl.com","2010-10-06 17:29:31"
"CR11GSE009F4","-","Carbide","Rohit","C-1X","TiAlN","Flat End Mills","-","General","-",4,"",14,6,50,4,"","","","-","-","-","No","","82079090","201-4-Flute 1X Flat End Mills-Metric","S/C Rohit- 1X TiAlN GP-SQEM F&#216:4 FL:14 S&#216:6 OAL:50 Z=4","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:34"
