"Item","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"CR1XGBE006T4","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",8,"",20,8,60,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:8mm FL:20mm SØ:8mm OAL:60mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004C4","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",8,"",25,8,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:8mm FL:25mm SØ:8mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE006U2","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",8,"",25,8,75,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:8mm FL:25mm SØ:8mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004D1","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",8,"",30,8,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:8mm FL:30mm SØ:8mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE006V0","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",8,"",30,8,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:8mm FL:30mm SØ:8mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004E9","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",8,"",50,8,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:8mm FL:50mm SØ:8mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE006W8","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",8,"",50,8,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:8mm FL:50mm SØ:8mm OAL:150mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004F7","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",9,"",25,9,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:9mm FL:25mm SØ:9mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE006X5","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",9,"",25,9,75,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:9mm FL:25mm SØ:9mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004G5","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",10,"",25,10,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:10mm FL:25mm SØ:10mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE006Y3","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",10,"",25,10,75,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:10mm FL:25mm SØ:10mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004H3","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",10,"",40,10,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:10mm FL:40mm SØ:10mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE006Z1","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",10,"",40,10,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:10mm FL:40mm SØ:10mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004J8","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",10,"",60,10,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:10mm FL:60mm SØ:10mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE00702","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",10,"",60,10,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:10mm FL:60mm SØ:10mm OAL:150mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004K6","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",12,"",25,12,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:12mm FL:25mm SØ:12mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE00710","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",12,"",25,12,75,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:12mm FL:25mm SØ:12mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004L4","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",12,"",40,12,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:12mm FL:40mm SØ:12mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE00728","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",12,"",40,12,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:12mm FL:40mm SØ:12mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004M2","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",12,"",60,12,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:12mm FL:60mm SØ:12mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE00736","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",12,"",60,12,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:12mm FL:60mm SØ:12mm OAL:150mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004N9","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",14,"",40,14,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:14mm FL:40mm SØ:14mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE00744","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",14,"",40,14,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:14mm FL:40mm SØ:14mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004P5","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",14,"",60,14,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:14mm FL:60mm SØ:14mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR1XGBE00751","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",14,"",60,14,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:14mm FL:60mm SØ:14mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR1XGBE004Q3","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",16,"",40,16,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:16mm FL:40mm SØ:16mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE007L1","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",16,"",40,16,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:16mm FL:40mm SØ:16mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004R1","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",16,"",60,16,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:16mm FL:60mm SØ:16mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR1XGBE00777","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",16,"",60,16,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:16mm FL:60mm SØ:16mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR1XGBE004S8","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",18,"",40,18,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:18mm FL:40mm SØ:18mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE00785","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",18,"",40,18,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:18mm FL:40mm SØ:18mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004T6","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",18,"",60,18,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:18mm FL:60mm SØ:18mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR1XGBE00793","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",18,"",60,18,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:18mm FL:60mm SØ:18mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:51"
"CR1XGBE004U4","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",20,"",40,20,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:20mm FL:40mm SØ:20mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE007A5","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",20,"",40,20,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:20mm FL:40mm SØ:20mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004V2","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",20,"",60,20,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:20mm FL:60mm SØ:20mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGBE007B3","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",20,"",60,20,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:20mm FL:60mm SØ:20mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGBE004W0","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",25,"",40,25,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:25mm FL:40mm SØ:25mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:20"
"CR1XGBE007C1","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",25,"",40,25,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:25mm FL:40mm SØ:25mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR1XGBE004X7","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",25,"",60,25,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:25mm FL:60mm SØ:25mm OAL:150mm Z=2","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR1XGBE007D8","-","Carbide","Rohit","C-1X","None","Ball Nose End Mills","-","General","-",25,"",60,25,150,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X  GP-BNEM FØ:25mm FL:60mm SØ:25mm OAL:150mm Z=4","2099-12-31","Administrator","2011-03-22 17:29:52"
"CR11GBE004Y4","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",1,"",4,3,38,2,"","","","-","-","-","Yes",5,"82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:1mm FL:4mm SØ:3mm OAL:38mm Z=2","2099-12-31","aditya@rigpl.com","2010-12-05 22:22:01"
"CR11GBE004Z2","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",1.5,"",6,3,38,2,"","","","-","-","-","Yes",2,"82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:1.5mm FL:6mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE002R2","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",1.5,"",6,3,50,2,"","","","-","-","-","No","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:1.5mm FL:6mm SØ:3mm OAL:50mm Z=2","2099-12-31","aditya@rigpl.com","2014-05-20 13:07:45"
"CR11GBE00503","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",2,"",9,3,38,2,"","","","-","-","-","Yes",10,"82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:2mm FL:9mm SØ:3mm OAL:38mm Z=2","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:21"
"CR11GBE00511","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",2.5,"",12,3,38,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:2.5mm FL:12mm SØ:3mm OAL:38mm Z=2","2099-12-31","anuj@rigpl.com","2010-10-06 17:29:21"
"CR11GBE007F3","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",2.5,"",12,3,38,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:2.5mm FL:12mm SØ:3mm OAL:38mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00AL0","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",10,3,60,4,"","","","-","-","-","No","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:10mm SØ:3mm OAL:60mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2014-06-03 19:36:16"
"CR11GBE00529","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",12,3,38,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:12mm SØ:3mm OAL:38mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007G1","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",12,3,38,4,"","","","-","-","-","Yes",5,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:12mm SØ:3mm OAL:38mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00537","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",15,3,50,2,"","","","-","-","-","Yes",5,"82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:15mm SØ:3mm OAL:50mm Z=2","2099-12-31","sushil.rathee@rigpl.com","2011-03-10 10:23:50"
"CR11GBE007H9","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",15,3,50,4,"","","","-","-","-","Yes",15,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:15mm SØ:3mm OAL:50mm Z=4","2099-12-31","anuj@rigpl.com","2010-11-16 18:44:27"
"CR11GBE00545","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",20,3,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:20mm SØ:3mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007J4","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",20,3,75,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:20mm SØ:3mm OAL:75mm Z=4","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:21"
"CR11GBE00552","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",25,3,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:25mm SØ:3mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007K2","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",3,"",25,3,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:3mm FL:25mm SØ:3mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00560","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",4,"",14,4,50,2,"","","","-","-","-","Yes",2,"82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:4mm FL:14mm SØ:4mm OAL:50mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007L0","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",4,"",14,4,50,4,"","","","-","-","-","Yes",10,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:4mm FL:14mm SØ:4mm OAL:50mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:21"
"CR11GBE00578","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",4,"",20,4,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:4mm FL:20mm SØ:4mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007M8","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",4,"",20,4,75,4,"","","","-","-","-","Yes",5,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:4mm FL:20mm SØ:4mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00586","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",4,"",25,4,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:4mm FL:25mm SØ:4mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007N5","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",4,"",25,4,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:4mm FL:25mm SØ:4mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE00594","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",5,"",16,5,50,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:5mm FL:16mm SØ:5mm OAL:50mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007P1","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",5,"",16,5,50,4,"","","","-","-","-","Yes",5,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:5mm FL:16mm SØ:5mm OAL:50mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005A6","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",5,"",20,5,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:5mm FL:20mm SØ:5mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007Q9","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",5,"",20,5,75,4,"","","","-","-","-","Yes",2,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:5mm FL:20mm SØ:5mm OAL:75mm Z=4","2099-12-31","sushil.rathee@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005B4","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",5,"",25,5,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:5mm FL:25mm SØ:5mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007R7","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",5,"",25,5,100,4,"","","","-","-","-","Yes","","82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:5mm FL:25mm SØ:5mm OAL:100mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005C2","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",16,6,50,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:16mm SØ:6mm OAL:50mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007S4","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",16,6,50,4,"","","","-","-","-","Yes",10,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:16mm SØ:6mm OAL:50mm Z=4","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005D9","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",25,6,75,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:25mm SØ:6mm OAL:75mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007T2","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",25,6,75,4,"","","","-","-","-","Yes",5,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:25mm SØ:6mm OAL:75mm Z=4","2099-12-31","Administrator","2010-10-06 17:29:22"
"CR11GBE005E7","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",30,6,100,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:30mm SØ:6mm OAL:100mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
"CR11GBE007U0","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",30,6,100,4,"","","","-","-","-","Yes",2,"82079090","202-4-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:30mm SØ:6mm OAL:100mm Z=4","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:22"
"CR11GBE005F5","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",50,6,125,2,"","","","-","-","-","No","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:50mm SØ:6mm OAL:125mm Z=2","2099-12-31","anuj@rigpl.com","2013-05-18 14:56:29"
"CR11GBE005G3","-","Carbide","Rohit","C-1X","TiAlN","Ball Nose End Mills","-","General","-",6,"",50,6,150,2,"","","","-","-","-","Yes","","82079090","204-2-Flute 1X Ball Nose-Metric","S/C Rohit- 1X TiAlN GP-BNEM FØ:6mm FL:50mm SØ:6mm OAL:150mm Z=2","2099-12-31","Administrator","2010-10-06 17:29:21"
